PC1,PC2,PC3,PC4,PC5,PC6,tree_label,display_PCx_oriented,display_PCy_oriented
-0.8188709530693468,-1.0277863169952426,0.19895384363029994,-0.012675395099056817,-0.24797417512627815,-0.1783690838053502,loxipasser_anoxanthus,-0.012675395099056817,0.19895384363029994
-0.12827467749262897,-1.372810668690516,0.1587321400901938,0.06634603266954825,-0.21878278946441523,-0.09927357752369033,melopyrrha_nigra,0.06634603266954825,0.1587321400901938
-0.6481224343969217,-1.5791260746397562,0.26486693749842566,0.14985173349415093,-0.2459166329012841,-0.25864898933419916,melopyrrha_taylori,0.14985173349415093,0.26486693749842566
-0.20778882370445756,-1.2591481828383062,-0.07880544326353593,-0.055623435869463944,-0.24358373230246544,-0.08792149708387775,melopyrrha_violacea,-0.055623435869463944,-0.07880544326353593
-0.631841501970647,-1.2424958095025005,-0.02091625524811312,0.002420225655291878,-0.35390579032465147,-0.21785303002932607,melopyrrha_portoricensis,0.002420225655291878,-0.02091625524811312
-0.8275880173149055,-1.0121740641919899,0.20167716329196256,-0.01467655289836248,-0.2509638666821029,-0.17740981609988143,euneornis_campestris,-0.01467655289836248,0.20167716329196256
-0.6426759506552304,-0.642489844930933,0.16123021594659437,0.02733150182465435,-0.05154058519545051,-0.04432172976054091,tiaris_olivaceus,0.02733150182465435,0.16123021594659437
-1.2803912647111761,-0.2035792190792504,-0.31000740975811547,0.18806200707289011,0.16009964167230215,-0.00914809976832122,coereba_flaveola,0.18806200707289011,-0.31000740975811547
-3.2502339067872206,1.7508437462772897,-0.40005748637499744,0.20209607095117593,-0.1424997035366466,0.062667141549174,tangara_florida,0.20209607095117593,-0.40005748637499744
-2.7126491944578786,1.5774386725517857,-0.4619398504716311,0.023803457600826933,-0.022442118825902295,0.05315037185650587,tangara_icterocephala,0.023803457600826933,-0.4619398504716311
-0.1387731135425466,-0.6705865017321985,-0.46279914582866993,-0.5145995687586197,0.04339718514960968,-0.02185906704731123,tangara_arthus,-0.5145995687586197,-0.46279914582866993
-4.983004195612736,3.0992124591496837,-0.1698019360887035,0.5276192996983434,-0.6471088008224332,0.21215936229113083,tangara_johannae,0.5276192996983434,-0.1698019360887035
-1.8547094389041359,0.15145405725146124,-0.13789853540279629,0.0569378866832653,-0.19528104449787487,0.04464322132096993,tangara_schrankii,0.0569378866832653,-0.13789853540279629
-0.44638639582554845,0.16161129041238828,-0.24253779174471238,-0.6522237311927839,-0.09822405459061895,0.07677533827454987,tangara_parzudakii,-0.6522237311927839,-0.24253779174471238
-0.4456654306498355,0.2400017267794497,-0.05826491368026859,-0.6579426741475507,-0.07741005138711082,0.058514376499534185,tangara_xanthocephala,-0.6579426741475507,-0.05826491368026859
-0.5551554605094212,0.06962253481759538,9.854178182910976e-4,-0.49522810861391603,-0.1519752164567993,0.09741715301333698,tangara_chrysotis,-0.49522810861391603,9.854178182910976e-4
-0.18472803824289122,-0.9701690154192466,-0.08610805087381738,-0.011220754476165181,-0.19665228821179653,-0.06166502939102546,tangara_brasiliensis,-0.011220754476165181,-0.08610805087381738
-1.8252148632341803,0.11182519614748147,-0.2652582770164385,0.18036652067040435,0.05873240587975743,0.004919696085133977,tangara_mexicana,0.18036652067040435,-0.2652582770164385
-3.0420743827966223,1.2328092386562872,-0.30332197914001763,0.22900331081210237,-0.27580362421928745,0.07445767097358061,tangara_inornata,0.22900331081210237,-0.30332197914001763
-1.7037269048338357,-0.001618067483374968,0.003280235497928293,-0.01435311005714764,-0.33656005134967626,0.05720220521112184,tangara_callophrys,-0.01435311005714764,0.003280235497928293
