species_original,species_clean,tree_label,display_PCx_oriented,display_PCy_oriented,mahalanobis_d2_to_projected_root_uncertainty,inside_50_projected_root_ellipse,inside_80_projected_root_ellipse,inside_95_projected_root_ellipse,closest_projected_root_ellipse_level
Oenanthe picata,oenanthe picata,oenanthe_picata,0.7992735403763404,-0.3792697905678925,0.9835034031362774,TRUE,TRUE,TRUE,50%
Apalis porphyrolaema,apalis porphyrolaema,apalis_porphyrolaema,-0.6800455761244096,-0.5591788580913373,0.983644401606173,TRUE,TRUE,TRUE,50%
Branta sandvicensis,branta sandvicensis,branta_sandvicensis,-0.4718766439024167,-0.770670038639031,0.9838961255485797,TRUE,TRUE,TRUE,50%
Leuconotopicus borealis,leuconotopicus borealis,leuconotopicus_borealis,0.8044862264657121,-0.36670346400424125,0.9840346679913508,TRUE,TRUE,TRUE,50%
Chaetocercus heliodor,chaetocercus heliodor,chaetocercus_heliodor,-0.7698892795640152,-0.23515436163113038,0.9847591160958961,TRUE,TRUE,TRUE,50%
Glaucidium palmarum,glaucidium palmarum,glaucidium_palmarum,0.00782749616442188,0.5218016015408573,0.9857313226265683,TRUE,TRUE,TRUE,50%
Phyllomyias sclateri,phyllomyias sclateri,phyllomyias_sclateri,-0.3690619352742167,0.39996715878782296,0.9867139986792743,TRUE,TRUE,TRUE,50%
Haplophaedia aureliae,haplophaedia aureliae,haplophaedia_aureliae,-0.5827762760835337,-0.68346486190441,0.9868094460215884,TRUE,TRUE,TRUE,50%
Turdus obscurus,turdus obscurus,turdus_obscurus,0.7930872828001996,0.12804210561064633,0.9868210976186463,TRUE,TRUE,TRUE,50%
Spiloptila clamans,spiloptila clamans,spiloptila_clamans,0.8434893414774206,-0.2243187194901449,0.9869168752804266,TRUE,TRUE,TRUE,50%
Lanio aurantius,lanio aurantius,lanio_aurantius,0.14765514340572064,0.5260865015305118,0.9871750354725152,TRUE,TRUE,TRUE,50%
Eriocnemis aline,eriocnemis aline,eriocnemis_aline,-0.7550836168111111,-0.37986297501268357,0.9871951275915556,TRUE,TRUE,TRUE,50%
Emberizoides duidae,emberizoides duidae,emberizoides_duidae,0.09728618797947981,-0.8913884620925915,0.9878625461045643,TRUE,TRUE,TRUE,50%
Devioeca papuana,devioeca papuana,devioeca_papuana,-0.7600253210926688,-0.12220388553961556,0.9881202938954963,TRUE,TRUE,TRUE,50%
Acridotheres melanopterus,acridotheres melanopterus,acridotheres_melanopterus,-0.07762014491016793,0.5099403106879197,0.9882331463106533,TRUE,TRUE,TRUE,50%
Helopsaltes certhiola,helopsaltes certhiola,helopsaltes_certhiola,0.8310879915583218,0.02540859408154005,0.988648105890863,TRUE,TRUE,TRUE,50%
Poodytes albolimbatus,poodytes albolimbatus,poodytes_albolimbatus,-0.0220659857963886,0.5195499353228223,0.9893503997337516,TRUE,TRUE,TRUE,50%
Myrmelastes rufifacies,myrmelastes rufifacies,myrmelastes_rufifacies,0.3792017666900285,-0.8093238182112861,0.9893922291937013,TRUE,TRUE,TRUE,50%
Sylvia atriceps,sylvia atriceps,sylvia_atriceps,-0.377322790082775,-0.8248840576702815,0.9894676900488854,TRUE,TRUE,TRUE,50%
Jacamaralcyon tridactyla,jacamaralcyon tridactyla,jacamaralcyon_tridactyla,-0.20663046020274434,0.4755661857006775,0.9896795229632384,TRUE,TRUE,TRUE,50%
Dendropicos poecilolaemus,dendropicos poecilolaemus,dendropicos_poecilolaemus,0.1467231757736371,-0.8842803874017898,0.9897253087762397,TRUE,TRUE,TRUE,50%
Copsychus albospecularis,copsychus albospecularis,copsychus_albospecularis,0.024058241344326846,0.5248755931303183,0.9900320731512617,TRUE,TRUE,TRUE,50%
Gallicolumba platenae,gallicolumba platenae,gallicolumba_platenae,0.15747610876101797,0.5266634855707327,0.990247193541271,TRUE,TRUE,TRUE,50%
Passerina leclancherii,passerina leclancherii,passerina_leclancherii,-0.20395858542888665,0.47681624082205193,0.9905440845695324,TRUE,TRUE,TRUE,50%
Gavicalis versicolor,gavicalis versicolor,gavicalis_versicolor,0.09620886538066453,0.5285468574328462,0.9909760595734107,TRUE,TRUE,TRUE,50%
Antrostomus carolinensis,antrostomus carolinensis,antrostomus_carolinensis,0.829360703752851,-0.2997028906771047,0.9910130997536021,TRUE,TRUE,TRUE,50%
Ceyx sacerdotis,ceyx sacerdotis,ceyx_sacerdotis,0.7161547721048023,-0.5345845105205543,0.9913005672350188,TRUE,TRUE,TRUE,50%
Peucaea aestivalis,peucaea aestivalis,peucaea_aestivalis,0.810272092653822,-0.35998220346216947,0.9916958058140869,TRUE,TRUE,TRUE,50%
Plocepasser rufoscapulatus,plocepasser rufoscapulatus,plocepasser_rufoscapulatus,-0.13871324641369792,0.49727404667258057,0.9921518138910838,TRUE,TRUE,TRUE,50%
Cyanocorax formosus,cyanocorax formosus,cyanocorax_formosus,-0.17559544399099783,0.48691040565469224,0.9927707650527443,TRUE,TRUE,TRUE,50%
Leistes bellicosus,leistes bellicosus,leistes_bellicosus,-0.669711300049656,-0.5830113331696493,0.9937120101048827,TRUE,TRUE,TRUE,50%
Myadestes coloratus,myadestes coloratus,myadestes_coloratus,0.09404148642885268,-0.8939464686194205,0.9938050728313219,TRUE,TRUE,TRUE,50%
Cyanomitra alinae,cyanomitra alinae,cyanomitra_alinae,-0.5728714690207373,-0.6968792321724249,0.9938705646728623,TRUE,TRUE,TRUE,50%
Scytalopus alvarezlopezi,scytalopus alvarezlopezi,scytalopus_alvarezlopezi,-0.4931771819461877,-0.7611259355237091,0.9939349518350873,TRUE,TRUE,TRUE,50%
Geophaps plumifera,geophaps plumifera,geophaps_plumifera,0.8535602647673315,-0.12624660476346777,0.9944607922987901,TRUE,TRUE,TRUE,50%
Spinus barbatus,spinus barbatus,spinus_barbatus,-0.5045329664481166,-0.7534834856256722,0.99473093612088,TRUE,TRUE,TRUE,50%
Psittacella brehmii,psittacella brehmii,psittacella_brehmii,-0.7575175629223614,-0.09625330573376395,0.9953025548961381,TRUE,TRUE,TRUE,50%
Grallaria flavotincta,grallaria flavotincta,grallaria_flavotincta,-0.36553017514155967,-0.8327839593287847,0.9958052033985714,TRUE,TRUE,TRUE,50%
Ptiloprora perstriata,ptiloprora perstriata,ptiloprora_perstriata,-0.7744254452733419,-0.25114907832692634,0.9959421553225863,TRUE,TRUE,TRUE,50%
Zosterops gibbsi,zosterops gibbsi,zosterops_gibbsi,0.7632245702186412,-0.46462799054356435,0.9960205159543356,TRUE,TRUE,TRUE,50%
Curruca melanothorax,curruca melanothorax,curruca_melanothorax,0.6440075853345548,-0.6240262211760174,0.9968510880845616,TRUE,TRUE,TRUE,50%
Icterus pectoralis,icterus pectoralis,icterus_pectoralis,-0.2235722345883483,0.47237480192603165,0.9972632042475724,TRUE,TRUE,TRUE,50%
Terpsiphone bedfordi,terpsiphone bedfordi,terpsiphone_bedfordi,-0.30206644531765225,-0.857928499453228,0.9975584907433384,TRUE,TRUE,TRUE,50%
Piranga erythrocephala,piranga erythrocephala,piranga_erythrocephala,-0.2293587138944425,0.4703482488940155,0.9975851808334064,TRUE,TRUE,TRUE,50%
Pseudotriccus ruficeps,pseudotriccus ruficeps,pseudotriccus_ruficeps,-0.7723024563677379,-0.17801154120990192,0.9983702442528171,TRUE,TRUE,TRUE,50%
Ptiloprora meekiana,ptiloprora meekiana,ptiloprora_meekiana,-0.758878381174929,-0.09612089772579799,0.9986911558801858,TRUE,TRUE,TRUE,50%
Myiarchus cephalotes,myiarchus cephalotes,myiarchus_cephalotes,-0.7407755226201193,-0.032215667055437346,0.9987195832041874,TRUE,TRUE,TRUE,50%
Turdus cardis,turdus cardis,turdus_cardis,0.5821860349610828,0.38622060806564723,1.0011214572244604,TRUE,TRUE,TRUE,50%
Glareola nordmanni,glareola nordmanni,glareola_nordmanni,0.8490681200053871,-0.22609766452368052,1.001225007804416,TRUE,TRUE,TRUE,50%
Abroscopus superciliaris,abroscopus superciliaris,abroscopus_superciliaris,0.2039157229126126,0.5268023435793133,1.001589717453006,TRUE,TRUE,TRUE,50%
Tetrao urogalloides,tetrao urogalloides,tetrao_urogalloides,0.7874658556556432,0.153595529965492,1.0020707199793772,TRUE,TRUE,TRUE,50%
Larvivora cyane,larvivora cyane,larvivora_cyane,0.7513509891634774,0.2144118479695985,1.002071911510844,TRUE,TRUE,TRUE,50%
Anas chlorotis,anas chlorotis,anas_chlorotis,-0.43791124484125526,-0.799668317787941,1.0025981649703752,TRUE,TRUE,TRUE,50%
Syndactyla ruficollis,syndactyla ruficollis,syndactyla_ruficollis,-0.705292651015003,0.05737292486713411,1.0026875456407682,TRUE,TRUE,TRUE,50%
Saucerottia edward,saucerottia edward,saucerottia_edward,0.4069029607951236,-0.8011550394850734,1.0029934790142292,TRUE,TRUE,TRUE,50%
Mecocerculus hellmayri,mecocerculus hellmayri,mecocerculus_hellmayri,-0.47477754911253295,0.3358237617351955,1.0031659956893795,TRUE,TRUE,TRUE,50%
Pycnonotus snouckaerti,pycnonotus snouckaerti,pycnonotus_snouckaerti,-0.5034044350674691,-0.7590315715183962,1.0046056951561562,TRUE,TRUE,TRUE,50%
Astrapia splendidissima,astrapia splendidissima,astrapia_splendidissima,-0.7520482072661671,-0.4196591577537545,1.004935307929406,TRUE,TRUE,TRUE,50%
Scolopax rosenbergii,scolopax rosenbergii,scolopax_rosenbergii,-0.7678368630843606,-0.12642928813503893,1.0053011854633707,TRUE,TRUE,TRUE,50%
Ianthocincla lunulata,ianthocincla lunulata,ianthocincla_lunulata,-0.18973281765538746,0.4871556701012877,1.0054665682293613,TRUE,TRUE,TRUE,50%
Myiothlypis coronata,myiothlypis coronata,myiothlypis_coronata,-0.7552907656929629,-0.06730311580120683,1.007789814989941,TRUE,TRUE,TRUE,50%
Pitta megarhyncha,pitta megarhyncha,pitta_megarhyncha,0.3280403264760916,0.5062585651735125,1.0080803331310006,TRUE,TRUE,TRUE,50%
Megascops petersoni,megascops petersoni,megascops_petersoni,-0.7340590606027094,-0.47487413781349425,1.0084999409696673,TRUE,TRUE,TRUE,50%
Campylorhynchus jocosus,campylorhynchus jocosus,campylorhynchus_jocosus,-0.5575794016453757,0.2653365280468313,1.0086348737859532,TRUE,TRUE,TRUE,50%
Chlorophonia pyrrhophrys,chlorophonia pyrrhophrys,chlorophonia_pyrrhophrys,-0.7688380024440397,-0.3585090327827503,1.0091161037748715,TRUE,TRUE,TRUE,50%
Ceyx erithaca,ceyx erithaca,ceyx_erithaca,0.25124033754900316,0.5231912924923247,1.0096391455539273,TRUE,TRUE,TRUE,50%
Cacatua ophthalmica,cacatua ophthalmica,cacatua_ophthalmica,0.7293573819419852,-0.5281442536343852,1.0098983323945472,TRUE,TRUE,TRUE,50%
Streptoprocne semicollaris,streptoprocne semicollaris,streptoprocne_semicollaris,-0.2995707532263094,0.4456420836948488,1.0100375988731627,TRUE,TRUE,TRUE,50%
Melozone kieneri,melozone kieneri,melozone_kieneri,-0.2979074365245202,0.44646336967861117,1.0101574679204426,TRUE,TRUE,TRUE,50%
Myiagra azureocapilla,myiagra azureocapilla,myiagra_azureocapilla,0.07548031094752017,0.5353303039510167,1.0109907880979485,TRUE,TRUE,TRUE,50%
Urodynamis taitensis,urodynamis taitensis,urodynamis_taitensis,-0.6030498021833585,-0.6767861381442217,1.0111381295795887,TRUE,TRUE,TRUE,50%
Sporophila nuttingi,sporophila nuttingi,sporophila_nuttingi,0.1241451359566396,0.5355846651133576,1.0111826351645246,TRUE,TRUE,TRUE,50%
Lamprolia victoriae,lamprolia victoriae,lamprolia_victoriae,0.07546680965593548,0.535417127435331,1.0112357153453433,TRUE,TRUE,TRUE,50%
Lybius chaplini,lybius chaplini,lybius_chaplini,-0.09310709338251956,0.5151348741880751,1.0113150280476946,TRUE,TRUE,TRUE,50%
Mayrornis schistaceus,mayrornis schistaceus,mayrornis_schistaceus,0.769939606480609,-0.4653454605234036,1.012186713819072,TRUE,TRUE,TRUE,50%
Eulacestoma nigropectus,eulacestoma nigropectus,eulacestoma_nigropectus,-0.7713556486628785,-0.13034938863964804,1.0122370059640688,TRUE,TRUE,TRUE,50%
Saltator nigriceps,saltator nigriceps,saltator_nigriceps,-0.7346115393328974,4.08368813807196e-4,1.0123697322698424,TRUE,TRUE,TRUE,50%
Geokichla sibirica,geokichla sibirica,geokichla_sibirica,0.7839857941850334,0.16914699062113053,1.0125570977100626,TRUE,TRUE,TRUE,50%
Boissonneaua flavescens,boissonneaua flavescens,boissonneaua_flavescens,-0.7777245517183402,-0.3086159174719422,1.0126166194320398,TRUE,TRUE,TRUE,50%
Nemosia rourei,nemosia rourei,nemosia_rourei,-0.46241915334563344,0.34995374587683376,1.0135367878515884,TRUE,TRUE,TRUE,50%
Turdoides leucocephala,turdoides leucocephala,turdoides_leucocephala,0.6447721859710106,-0.6320817008927819,1.0135465768346898,TRUE,TRUE,TRUE,50%
Scytalopus stilesi,scytalopus stilesi,scytalopus_stilesi,-0.6537900980199319,0.1529336591234893,1.0136724811623727,TRUE,TRUE,TRUE,50%
Pharomachrus antisianus,pharomachrus antisianus,pharomachrus_antisianus,-0.748725464655465,-0.03745897634858455,1.0136989942460186,TRUE,TRUE,TRUE,50%
Batis dimorpha,batis dimorpha,batis_dimorpha,-0.06561916828822036,0.5215004663093968,1.0139753657843966,TRUE,TRUE,TRUE,50%
Gracula indica,gracula indica,gracula_indica,0.8183896156021893,0.09812749662822486,1.014528158483042,TRUE,TRUE,TRUE,50%
Tanysiptera nigriceps,tanysiptera nigriceps,tanysiptera_nigriceps,0.716942360046469,-0.5484791954849012,1.0147895921167374,TRUE,TRUE,TRUE,50%
Pipreola riefferii,pipreola riefferii,pipreola_riefferii,-0.7656717972226548,-0.3859491165462432,1.0156310841014669,TRUE,TRUE,TRUE,50%
Rhipidura melanolaema,rhipidura melanolaema,rhipidura_melanolaema,0.767849965649038,-0.47189287840314786,1.0159267913481567,TRUE,TRUE,TRUE,50%
Sitta pusilla,sitta pusilla,sitta_pusilla,0.8069960178637671,-0.3938370269409326,1.016104175030566,TRUE,TRUE,TRUE,50%
Rhipidura albolimbata,rhipidura albolimbata,rhipidura_albolimbata,-0.7690770273656965,-0.10877380012752516,1.016859480237239,TRUE,TRUE,TRUE,50%
Poeoptera stuhlmanni,poeoptera stuhlmanni,poeoptera_stuhlmanni,-0.4751636604536513,-0.783865129755197,1.0171562522474953,TRUE,TRUE,TRUE,50%
Pitta superba,pitta superba,pitta_superba,0.5158372995595488,-0.7428859806094505,1.0187976599941027,TRUE,TRUE,TRUE,50%
Pipreola lubomirskii,pipreola lubomirskii,pipreola_lubomirskii,-0.5856473916103382,-0.698574849919077,1.0191424246367609,TRUE,TRUE,TRUE,50%
Empidonax affinis,empidonax affinis,empidonax_affinis,-0.4248456744153418,0.37930722714604215,1.020038364503056,TRUE,TRUE,TRUE,50%
Callaeas wilsoni,callaeas wilsoni,callaeas_wilsoni,-0.3777743568999617,-0.837405834204132,1.0201296069921888,TRUE,TRUE,TRUE,50%
Picus squamatus,picus squamatus,picus_squamatus,0.78493228026521,0.17466654490028732,1.0212173129263047,TRUE,TRUE,TRUE,50%
Dendrocolaptes hoffmannsi,dendrocolaptes hoffmannsi,dendrocolaptes_hoffmannsi,0.39434278695011,-0.81475116370539,1.0215631718184106,TRUE,TRUE,TRUE,50%
Goldmania violiceps,goldmania violiceps,goldmania_violiceps,0.288450869869377,-0.858946740559732,1.022652845124209,TRUE,TRUE,TRUE,50%
Crypturellus boucardi,crypturellus boucardi,crypturellus_boucardi,0.0867033074831826,0.5397947511495151,1.0227966390916714,TRUE,TRUE,TRUE,50%
Columbina cruziana,columbina cruziana,columbina_cruziana,-0.5896959753464858,-0.6967715455383596,1.0229641879440936,TRUE,TRUE,TRUE,50%
Laniarius holomelas,laniarius holomelas,laniarius_holomelas,-0.4487381086244185,-0.802516827860344,1.0231123243572244,TRUE,TRUE,TRUE,50%
Micropsitta meeki,micropsitta meeki,micropsitta_meeki,0.5073137512497211,-0.7508841131171817,1.0239055349882575,TRUE,TRUE,TRUE,50%
Anthus roseatus,anthus roseatus,anthus_roseatus,-0.7774564525367567,-0.13824346898835668,1.0240304573779366,TRUE,TRUE,TRUE,50%
Taeniotriccus andrei,taeniotriccus andrei,taeniotriccus_andrei,0.43868214443692904,-0.7933634171447176,1.0255369010254298,TRUE,TRUE,TRUE,50%
Buteo rufinus,buteo rufinus,buteo_rufinus,0.8252386372856635,-0.3586384994667166,1.0263798598936598,TRUE,TRUE,TRUE,50%
Henicopernis infuscatus,henicopernis infuscatus,henicopernis_infuscatus,0.7281481024698832,-0.5405937494018883,1.0264970366013855,TRUE,TRUE,TRUE,50%
Thlypopsis ruficeps,thlypopsis ruficeps,thlypopsis_ruficeps,-0.5362663306982449,0.2948415589653545,1.0265137837359406,TRUE,TRUE,TRUE,50%
Glaucidium albertinum,glaucidium albertinum,glaucidium_albertinum,-0.533385138396622,-0.7475814534717805,1.0269754479152746,TRUE,TRUE,TRUE,50%
Myiothlypis fraseri,myiothlypis fraseri,myiothlypis_fraseri,-0.39027524889653153,0.4042467791422349,1.0272312664132994,TRUE,TRUE,TRUE,50%
Aleadryas rufinucha,aleadryas rufinucha,aleadryas_rufinucha,-0.7749117198797985,-0.11557939073037216,1.027857868679126,TRUE,TRUE,TRUE,50%
Cercotrichas podobe,cercotrichas podobe,cercotrichas_podobe,0.8541434585914167,-0.26081664534434834,1.0290581803254346,TRUE,TRUE,TRUE,50%
Myzomela erythromelas,myzomela erythromelas,myzomela_erythromelas,0.7391912230803896,-0.5268317432686345,1.0294339725414086,TRUE,TRUE,TRUE,50%
Ninox odiosa,ninox odiosa,ninox_odiosa,0.7301118714757105,-0.5401626316631017,1.0300965470456633,TRUE,TRUE,TRUE,50%
Passer hispaniolensis,passer hispaniolensis,passer_hispaniolensis,0.7900072723965952,-0.44254461938623774,1.030136048530325,TRUE,TRUE,TRUE,50%
Crithagra mennelli,crithagra mennelli,crithagra_mennelli,-0.09968965879556337,0.5206814272993358,1.0307069009085774,TRUE,TRUE,TRUE,50%
Galbula cyanescens,galbula cyanescens,galbula_cyanescens,-0.1981144908541772,0.49398496475665654,1.0313659933785024,TRUE,TRUE,TRUE,50%
Paroreomyza montana,paroreomyza montana,paroreomyza_montana,-0.41764026975414403,-0.8230345389551962,1.031507621054316,TRUE,TRUE,TRUE,50%
Leptopoecile sophiae,leptopoecile sophiae,leptopoecile_sophiae,-0.7595926003474577,-0.048136937313945555,1.0319619906745159,TRUE,TRUE,TRUE,50%
Cinclosoma castaneothorax,cinclosoma castaneothorax,cinclosoma_castaneothorax,0.8118785007624686,-0.39916871455520636,1.033210299260913,TRUE,TRUE,TRUE,50%
Cnemophilus loriae,cnemophilus loriae,cnemophilus_loriae,-0.7788657886324926,-0.12468001687592542,1.0333702550465869,TRUE,TRUE,TRUE,50%
Anthreptes anchietae,anthreptes anchietae,anthreptes_anchietae,-0.2786902233272139,0.4641051321887506,1.0335484246793403,TRUE,TRUE,TRUE,50%
Turdus feae,turdus feae,turdus_feae,0.513159139192152,0.4438793712192799,1.0337872716441565,TRUE,TRUE,TRUE,50%
Pyrenestes minor,pyrenestes minor,pyrenestes_minor,-0.13597770477214555,0.5132383586490058,1.0340358982304436,TRUE,TRUE,TRUE,50%
Ictinia mississippiensis,ictinia mississippiensis,ictinia_mississippiensis,0.8572515177800215,-0.25575529926517776,1.0342505510031537,TRUE,TRUE,TRUE,50%
Laniellus albonotatus,laniellus albonotatus,laniellus_albonotatus,-0.42133505407905064,0.3879091710507795,1.034790426522344,TRUE,TRUE,TRUE,50%
Zentrygon frenata,zentrygon frenata,zentrygon_frenata,-0.7748962972423203,-0.10205095385464694,1.0348252852184596,TRUE,TRUE,TRUE,50%
Anthracothorax veraguensis,anthracothorax veraguensis,anthracothorax_veraguensis,0.47543158812765535,-0.77639785730152,1.036147148234427,TRUE,TRUE,TRUE,50%
Philemon cockerelli,philemon cockerelli,philemon_cockerelli,0.7186492970540913,-0.5594685782318106,1.0362362872144362,TRUE,TRUE,TRUE,50%
Otus mentawi,otus mentawi,otus_mentawi,0.5813010866720247,-0.7014022082914395,1.0362636203014899,TRUE,TRUE,TRUE,50%
Eumyias thalassinus,eumyias thalassinus,eumyias_thalassinus,0.23914764937461996,0.5352510122998029,1.0374638912356355,TRUE,TRUE,TRUE,50%
Phaenicophaeus oeneicaudus,phaenicophaeus oeneicaudus,phaenicophaeus_oeneicaudus,0.5817578026683772,-0.7017041797862852,1.0377256357775813,TRUE,TRUE,TRUE,50%
Phyllastrephus lorenzi,phyllastrephus lorenzi,phyllastrephus_lorenzi,-0.43141092935477776,-0.8185688756481704,1.0379811804478176,TRUE,TRUE,TRUE,50%
Leucosticte brandti,leucosticte brandti,leucosticte_brandti,-0.788715038700587,-0.18146363090609996,1.0382460753638771,TRUE,TRUE,TRUE,50%
Serinus canaria,serinus canaria,serinus_canaria,-0.4148699112294592,-0.827296753416954,1.0382865860320858,TRUE,TRUE,TRUE,50%
Forpus xanthops,forpus xanthops,forpus_xanthops,-0.7815478551938145,-0.35605265154026505,1.038727229062691,TRUE,TRUE,TRUE,50%
Dicaeum haematostictum,dicaeum haematostictum,dicaeum_haematostictum,0.06702635349455421,0.5448476071810369,1.038730700310193,TRUE,TRUE,TRUE,50%
Stagonopleura bella,stagonopleura bella,stagonopleura_bella,-0.4577405261476113,-0.8044881785079896,1.0395435887727855,TRUE,TRUE,TRUE,50%
Ptilotula flavescens,ptilotula flavescens,ptilotula_flavescens,0.5170082440631858,0.4443558850967584,1.0397821133757477,TRUE,TRUE,TRUE,50%
Calandrella dukhunensis,calandrella dukhunensis,calandrella_dukhunensis,0.8466523098963115,0.04836166901379726,1.0403995403498896,TRUE,TRUE,TRUE,50%
Schistolais leontica,schistolais leontica,schistolais_leontica,0.3402309959311145,-0.8461891862023888,1.040634519195815,TRUE,TRUE,TRUE,50%
Hemitesia neumanni,hemitesia neumanni,hemitesia_neumanni,-0.5400567771033534,-0.7491967233207839,1.0409018247628288,TRUE,TRUE,TRUE,50%
Sporophila corvina,sporophila corvina,sporophila_corvina,0.08110956273099272,0.5461915749053728,1.0412741414784488,TRUE,TRUE,TRUE,50%
Neopsittacus musschenbroekii,neopsittacus musschenbroekii,neopsittacus_musschenbroekii,-0.7746669972588969,-0.08785443359015604,1.042375221756683,TRUE,TRUE,TRUE,50%
Curruca conspicillata,curruca conspicillata,curruca_conspicillata,0.727174551696076,-0.5525380973084868,1.0433937707439822,TRUE,TRUE,TRUE,50%
Zosterops simplex,zosterops simplex,zosterops_simplex,0.44715116584543096,0.47957965117646373,1.0434634140831498,TRUE,TRUE,TRUE,50%
Sheppardia aequatorialis,sheppardia aequatorialis,sheppardia_aequatorialis,-0.5084303814852307,-0.7742924379662323,1.044521966538694,TRUE,TRUE,TRUE,50%
Cinclodes patagonicus,cinclodes patagonicus,cinclodes_patagonicus,-0.35354913900555174,-0.8575495792168817,1.0445929297106495,TRUE,TRUE,TRUE,50%
Myzomela kuehni,myzomela kuehni,myzomela_kuehni,-0.2369848251863815,0.48550052652768694,1.0456133901965916,TRUE,TRUE,TRUE,50%
Philesturnus rufusater,philesturnus rufusater,philesturnus_rufusater,-0.3113345730421149,-0.8735623904534273,1.0456631986929423,TRUE,TRUE,TRUE,50%
Chamaetylas fuelleborni,chamaetylas fuelleborni,chamaetylas_fuelleborni,-0.2918965176269377,0.4629677298211278,1.04582161356453,TRUE,TRUE,TRUE,50%
Myiodynastes chrysocephalus,myiodynastes chrysocephalus,myiodynastes_chrysocephalus,-0.5678559832793691,0.27496098601302327,1.0472810190749793,TRUE,TRUE,TRUE,50%
Ptilotula keartlandi,ptilotula keartlandi,ptilotula_keartlandi,0.872129388740909,-0.19191598363392437,1.048011628660918,TRUE,TRUE,TRUE,50%
Clytospiza monteiri,clytospiza monteiri,clytospiza_monteiri,0.2924189756657634,-0.8669960196006568,1.0481977023559077,TRUE,TRUE,TRUE,50%
Campylopterus calcirupicola,campylopterus calcirupicola,campylopterus_calcirupicola,-0.18359857486892361,0.5048095087270037,1.0482399278617676,TRUE,TRUE,TRUE,50%
Cyanocorax beecheii,cyanocorax beecheii,cyanocorax_beecheii,0.4402401296178112,0.4845092779909598,1.0485895583481453,TRUE,TRUE,TRUE,50%
Epthianura tricolor,epthianura tricolor,epthianura_tricolor,0.7754065532267447,-0.4836462791024978,1.0489123062238035,TRUE,TRUE,TRUE,50%
Eurystomus orientalis,eurystomus orientalis,eurystomus_orientalis,0.4764440090630496,0.4691988901764661,1.0500595300839688,TRUE,TRUE,TRUE,50%
Amytornis modestus,amytornis modestus,amytornis_modestus,0.7603667563949543,-0.5093159801806739,1.0506969554093148,TRUE,TRUE,TRUE,50%
Ducula bakeri,ducula bakeri,ducula_bakeri,-0.10642656315042351,0.5267379052108045,1.0519055078918347,TRUE,TRUE,TRUE,50%
Toxostoma ocellatum,toxostoma ocellatum,toxostoma_ocellatum,-0.7542194366257848,-0.008073518090226729,1.0519855733491503,TRUE,TRUE,TRUE,50%
Catharus fuscater,catharus fuscater,catharus_fuscater,-0.7641181918044674,-0.03661844358380585,1.0520123469570533,TRUE,TRUE,TRUE,50%
Psophodes cristatus,psophodes cristatus,psophodes_cristatus,0.7732967618597943,-0.4900019112951014,1.0527736440115338,TRUE,TRUE,TRUE,50%
Otus elegans,otus elegans,otus_elegans,0.6412554998891676,0.36591092705150224,1.052876487088501,TRUE,TRUE,TRUE,50%
Glareola pratincola,glareola pratincola,glareola_pratincola,0.8516794679056228,-0.31081727929188857,1.0532720000174973,TRUE,TRUE,TRUE,50%
Turdoides hindei,turdoides hindei,turdoides_hindei,-0.49207961849726384,0.34525585646058454,1.0536560968146946,TRUE,TRUE,TRUE,50%
Grallaria alleni,grallaria alleni,grallaria_alleni,-0.7525225060424304,-0.47827613389352736,1.0539187309371238,TRUE,TRUE,TRUE,50%
Morococcyx erythropygus,morococcyx erythropygus,morococcyx_erythropygus,-0.18136591405950278,0.5076110032796332,1.054068276852915,TRUE,TRUE,TRUE,50%
Hemiphaga novaeseelandiae,hemiphaga novaeseelandiae,hemiphaga_novaeseelandiae,-0.590212029326091,-0.7130849124044814,1.0542156009601482,TRUE,TRUE,TRUE,50%
Merops boehmi,merops boehmi,merops_boehmi,-0.18271264805109733,0.5073531542957284,1.054506090171756,TRUE,TRUE,TRUE,50%
Creurgops verticalis,creurgops verticalis,creurgops_verticalis,-0.7736609786420129,-0.41756798748181445,1.0545659756337669,TRUE,TRUE,TRUE,50%
Scytalopus micropterus,scytalopus micropterus,scytalopus_micropterus,-0.6485997514281002,-0.6521562380182591,1.0552806789995726,TRUE,TRUE,TRUE,50%
Agriornis micropterus,agriornis micropterus,agriornis_micropterus,-0.7217966558822125,-0.5467852414091741,1.0576943819218843,TRUE,TRUE,TRUE,50%
Melaenornis ardesiacus,melaenornis ardesiacus,melaenornis_ardesiacus,-0.5492947859256979,-0.7501236736449354,1.0577301457746442,TRUE,TRUE,TRUE,50%
Coracornis raveni,coracornis raveni,coracornis_raveni,-0.7059783772150845,0.10099571613665086,1.058101201295886,TRUE,TRUE,TRUE,50%
Caligavis subfrenata,caligavis subfrenata,caligavis_subfrenata,-0.7873288903256044,-0.11709649773288057,1.0581481802145132,TRUE,TRUE,TRUE,50%
Euplectes hartlaubi,euplectes hartlaubi,euplectes_hartlaubi,-0.32832402447756637,0.4507044619261897,1.058642384718877,TRUE,TRUE,TRUE,50%
Andigena laminirostris,andigena laminirostris,andigena_laminirostris,-0.7989817272431542,-0.20924309248612927,1.0589490180177945,TRUE,TRUE,TRUE,50%
Phasianus versicolor,phasianus versicolor,phasianus_versicolor,0.5954041196959526,0.40425502678957964,1.0593077114877967,TRUE,TRUE,TRUE,50%
