species_original,species_clean,tree_label,display_PCx_oriented,display_PCy_oriented,mahalanobis_d2_to_projected_root_uncertainty,inside_50_projected_root_ellipse,inside_80_projected_root_ellipse,inside_95_projected_root_ellipse,closest_projected_root_ellipse_level
Hylophilus poicilotis,hylophilus poicilotis,hylophilus_poicilotis,-0.5320269826146579,-0.2927081943145101,0.06682771076363886,TRUE,TRUE,TRUE,50%
Streptopelia lugens,streptopelia lugens,streptopelia_lugens,-0.4747041798065959,-0.40544240269604576,0.06685703894060033,TRUE,TRUE,TRUE,50%
Heliobletus contaminatus,heliobletus contaminatus,heliobletus_contaminatus,-0.5081320076707911,-0.1906122010047843,0.06800712580077095,TRUE,TRUE,TRUE,50%
Pterocles decoratus,pterocles decoratus,pterocles_decoratus,-0.17160525164271406,-0.3743596979374053,0.06818661153243138,TRUE,TRUE,TRUE,50%
Crithagra striolata,crithagra striolata,crithagra_striolata,-0.16763831246418132,-0.37049034161904615,0.06849127246332525,TRUE,TRUE,TRUE,50%
Procnias nudicollis,procnias nudicollis,procnias_nudicollis,-0.34308190842153446,-0.08121146497084367,0.06857556702709808,TRUE,TRUE,TRUE,50%
Micronisus gabar,micronisus gabar,micronisus_gabar,-0.517985589268416,-0.2067959551350866,0.06882072835469993,TRUE,TRUE,TRUE,50%
Amandava subflava,amandava subflava,amandava_subflava,-0.30958643207591524,-0.07729944328884918,0.0694969132313416,TRUE,TRUE,TRUE,50%
Crithagra dorsostriata,crithagra dorsostriata,crithagra_dorsostriata,-0.5346394375470985,-0.25774294109035034,0.06957787955854412,TRUE,TRUE,TRUE,50%
Poicephalus meyeri,poicephalus meyeri,poicephalus_meyeri,-0.5002659559829687,-0.17389916179865783,0.06981613741072232,TRUE,TRUE,TRUE,50%
Dendropicos spodocephalus,dendropicos spodocephalus,dendropicos_spodocephalus,-0.1387911191639966,-0.33142706503204494,0.06991719989941238,TRUE,TRUE,TRUE,50%
Spermestes griseicapilla,spermestes griseicapilla,spermestes_griseicapilla,-0.5075213938480441,-0.18348167886448488,0.07028026666867257,TRUE,TRUE,TRUE,50%
Rhea americana,rhea americana,rhea_americana,-0.4043457707693124,-0.09600613267836508,0.07069875384840085,TRUE,TRUE,TRUE,50%
Iduna similis,iduna similis,iduna_similis,-0.4756306953530761,-0.41245706817229644,0.07090058601501904,TRUE,TRUE,TRUE,50%
Hydropsalis torquata,hydropsalis torquata,hydropsalis_torquata,-0.23395907167040045,-0.08769549678155242,0.07104768925623468,TRUE,TRUE,TRUE,50%
Laterallus spilonota,laterallus spilonota,laterallus_spilonota,-0.2575696438036058,-0.07727507141654012,0.07357097247314269,TRUE,TRUE,TRUE,50%
Corvus orru,corvus orru,corvus_orru,-0.3147772920302701,-0.07188158177887767,0.07364376460312727,TRUE,TRUE,TRUE,50%
Synallaxis cinerascens,synallaxis cinerascens,synallaxis_cinerascens,-0.4762818828329388,-0.1378489463626217,0.07413579390748126,TRUE,TRUE,TRUE,50%
Melaniparus albiventris,melaniparus albiventris,melaniparus_albiventris,-0.5127566771995781,-0.18049606912343585,0.07466581439309941,TRUE,TRUE,TRUE,50%
Monticola semirufus,monticola semirufus,monticola_semirufus,-0.11295283636593385,-0.2826660922387505,0.07565430382033408,TRUE,TRUE,TRUE,50%
Colaptes rivolii,colaptes rivolii,colaptes_rivolii,-0.29682043230242683,-0.06927082667065909,0.07572023676785614,TRUE,TRUE,TRUE,50%
Centropus superciliosus,centropus superciliosus,centropus_superciliosus,-0.4576252486923588,-0.1192106467168347,0.07590449733364228,TRUE,TRUE,TRUE,50%
Elanus caeruleus,elanus caeruleus,elanus_caeruleus,-0.465208879663912,-0.1242402418468784,0.07644153682361016,TRUE,TRUE,TRUE,50%
Hellmayrea gularis,hellmayrea gularis,hellmayrea_gularis,-0.3215460939348897,-0.06826662331058188,0.07667150031811636,TRUE,TRUE,TRUE,50%
Chordeiles acutipennis,chordeiles acutipennis,chordeiles_acutipennis,-0.11753003181825111,-0.305618226067704,0.07673724742968795,TRUE,TRUE,TRUE,50%
Clamator glandarius,clamator glandarius,clamator_glandarius,-0.5368516950854192,-0.3429185153703029,0.07692869001084603,TRUE,TRUE,TRUE,50%
Chalcomitra senegalensis,chalcomitra senegalensis,chalcomitra_senegalensis,-0.10746087710472185,-0.2166108264728853,0.07878448965392094,TRUE,TRUE,TRUE,50%
Vidua chalybeata,vidua chalybeata,vidua_chalybeata,-0.10941524654707747,-0.2013152566950528,0.07974995856836184,TRUE,TRUE,TRUE,50%
Cisticola robustus,cisticola robustus,cisticola_robustus,-0.19380778220516068,-0.09269345471565026,0.08005341731158688,TRUE,TRUE,TRUE,50%
Buteo oreophilus,buteo oreophilus,buteo_oreophilus,-0.17378584613303616,-0.39904597658452495,0.08016749376705165,TRUE,TRUE,TRUE,50%
Drymophila malura,drymophila malura,drymophila_malura,-0.45246387144031547,-0.10823006924713456,0.08059741740272212,TRUE,TRUE,TRUE,50%
Coeligena torquata,coeligena torquata,coeligena_torquata,-0.11515240998063946,-0.18017953563958158,0.08066588930371948,TRUE,TRUE,TRUE,50%
Coccopygia quartinia,coccopygia quartinia,coccopygia_quartinia,-0.13921615739730694,-0.36031524848904245,0.08068718452348324,TRUE,TRUE,TRUE,50%
Picumnus temminckii,picumnus temminckii,picumnus_temminckii,-0.47401169203756655,-0.43182679196798884,0.0813088243603318,TRUE,TRUE,TRUE,50%
Anastomus lamelligerus,anastomus lamelligerus,anastomus_lamelligerus,-0.11668997554035661,-0.17394980043240763,0.08140852570427456,TRUE,TRUE,TRUE,50%
Cinnyris nectarinioides,cinnyris nectarinioides,cinnyris_nectarinioides,-0.1417513582269171,-0.3673371263415321,0.08226216231233605,TRUE,TRUE,TRUE,50%
Terathopius ecaudatus,terathopius ecaudatus,terathopius_ecaudatus,-0.10034718182017507,-0.2573547927009705,0.08227608402352357,TRUE,TRUE,TRUE,50%
Platyspiza crassirostris,platyspiza crassirostris,platyspiza_crassirostris,-0.13717457268592492,-0.13686736047569809,0.0826611882020804,TRUE,TRUE,TRUE,50%
Synallaxis hellmayri,synallaxis hellmayri,synallaxis_hellmayri,-0.21432626182447448,-0.4340700685123603,0.08332439286081997,TRUE,TRUE,TRUE,50%
Glaucidium jardinii,glaucidium jardinii,glaucidium_jardinii,-0.1232119955982069,-0.15489155434036037,0.08359243483219428,TRUE,TRUE,TRUE,50%
Tangara seledon,tangara seledon,tangara_seledon,-0.3247693192489871,-0.05927343955778964,0.08401933539546251,TRUE,TRUE,TRUE,50%
Guira guira,guira guira,guira_guira,-0.5045394868217373,-0.1481473143778187,0.08452069963104716,TRUE,TRUE,TRUE,50%
Tmetothylacus tenellus,tmetothylacus tenellus,tmetothylacus_tenellus,-0.21837388931040408,-0.4396559750182004,0.08565545359215226,TRUE,TRUE,TRUE,50%
Anthus chii,anthus chii,anthus_chii,-0.12984501871504775,-0.13734583642986783,0.08669780903436672,TRUE,TRUE,TRUE,50%
Argya aylmeri,argya aylmeri,argya_aylmeri,-0.2005131072029909,-0.4313380070304464,0.08749381217791866,TRUE,TRUE,TRUE,50%
Myiornis auricularis,myiornis auricularis,myiornis_auricularis,-0.3755225551971243,-0.06329028917482421,0.08789833063839497,TRUE,TRUE,TRUE,50%
Columbina passerina,columbina passerina,columbina_passerina,-0.49125353763666374,-0.4302426384957132,0.08798979286427143,TRUE,TRUE,TRUE,50%
Grallaricula ochraceifrons,grallaricula ochraceifrons,grallaricula_ochraceifrons,-0.26304432604833144,-0.46289821898091604,0.08825943991666195,TRUE,TRUE,TRUE,50%
Serinus flavivertex,serinus flavivertex,serinus_flavivertex,-0.4965552411493439,-0.13058198335784665,0.08953561730316772,TRUE,TRUE,TRUE,50%
Ardeola rufiventris,ardeola rufiventris,ardeola_rufiventris,-0.23361271188817062,-0.061273050623462416,0.09030053926988031,TRUE,TRUE,TRUE,50%
Scytalopus speluncae,scytalopus speluncae,scytalopus_speluncae,-0.5126023028312552,-0.14643165737917338,0.09043435561952008,TRUE,TRUE,TRUE,50%
Cryptopezus nattereri,cryptopezus nattereri,cryptopezus_nattereri,-0.5133741614874161,-0.4153345266202858,0.09081279003182456,TRUE,TRUE,TRUE,50%
Pipile jacutinga,pipile jacutinga,pipile_jacutinga,-0.2364292605417398,-0.059079734532943656,0.09137460865639867,TRUE,TRUE,TRUE,50%
Motacilla clara,motacilla clara,motacilla_clara,-0.23895702996786133,-0.057846399190168665,0.09179580275870412,TRUE,TRUE,TRUE,50%
Monticola imerina,monticola imerina,monticola_imerina,-0.5332272243237556,-0.16953181204288334,0.09277844649333344,TRUE,TRUE,TRUE,50%
Ephippiorhynchus senegalensis,ephippiorhynchus senegalensis,ephippiorhynchus_senegalensis,-0.1116545291314043,-0.14974109195757626,0.09289507988832829,TRUE,TRUE,TRUE,50%
Syndactyla guttulata,syndactyla guttulata,syndactyla_guttulata,-0.16735302431283308,-0.08939357586618964,0.09310428411105345,TRUE,TRUE,TRUE,50%
Bradypterus cinnamomeus,bradypterus cinnamomeus,bradypterus_cinnamomeus,-0.09379263440142047,-0.30215762231206994,0.09315566269446592,TRUE,TRUE,TRUE,50%
Melierax poliopterus,melierax poliopterus,melierax_poliopterus,-0.32823289756813173,-0.4822961784379151,0.09325193964984557,TRUE,TRUE,TRUE,50%
Phylloscartes sylviolus,phylloscartes sylviolus,phylloscartes_sylviolus,-0.2466944709958344,-0.05301914783156776,0.09411815371996377,TRUE,TRUE,TRUE,50%
Gyps rueppelli,gyps rueppelli,gyps_rueppelli,-0.222892209981673,-0.4533734981710957,0.09417590560523233,TRUE,TRUE,TRUE,50%
Anthoscopus punctifrons,anthoscopus punctifrons,anthoscopus_punctifrons,-0.47912328358950546,-0.10709502123655402,0.09460574808821542,TRUE,TRUE,TRUE,50%
Turdus abyssinicus,turdus abyssinicus,turdus_abyssinicus,-0.1380983190976002,-0.3923016813738688,0.09749220011441714,TRUE,TRUE,TRUE,50%
Urocolius macrourus,urocolius macrourus,urocolius_macrourus,-0.4072381812976083,-0.48221837471262896,0.09770076966342515,TRUE,TRUE,TRUE,50%
Bostrychia carunculata,bostrychia carunculata,bostrychia_carunculata,-0.10321346759485935,-0.34556277323405005,0.09943256214097271,TRUE,TRUE,TRUE,50%
Sphenopsis frontalis,sphenopsis frontalis,sphenopsis_frontalis,-0.09836397972077224,-0.15492250949524963,0.09994567324359721,TRUE,TRUE,TRUE,50%
Atlapetes pallidinucha,atlapetes pallidinucha,atlapetes_pallidinucha,-0.11701937770913293,-0.3705622239677915,0.10037688967812958,TRUE,TRUE,TRUE,50%
Phaetusa simplex,phaetusa simplex,phaetusa_simplex,-0.16202437456588292,-0.4241831105496531,0.10267911081695248,TRUE,TRUE,TRUE,50%
Hieraaetus wahlbergi,hieraaetus wahlbergi,hieraaetus_wahlbergi,-0.09363681812419616,-0.15646074523099823,0.10273447768821303,TRUE,TRUE,TRUE,50%
Phylloscartes beckeri,phylloscartes beckeri,phylloscartes_beckeri,-0.5395011491188566,-0.4089685430455379,0.10294518426081356,TRUE,TRUE,TRUE,50%
Threskiornis aethiopicus,threskiornis aethiopicus,threskiornis_aethiopicus,-0.0750753190686912,-0.275189100638226,0.10322164882404973,TRUE,TRUE,TRUE,50%
Columba delegorguei,columba delegorguei,columba_delegorguei,-0.5222201485673995,-0.13362336747648768,0.10387909810595908,TRUE,TRUE,TRUE,50%
Mycteria ibis,mycteria ibis,mycteria_ibis,-0.16898137253795417,-0.07240932242891952,0.10389112159067564,TRUE,TRUE,TRUE,50%
Corvus albus,corvus albus,corvus_albus,-0.07938592862980307,-0.3017141515185122,0.10436937889716029,TRUE,TRUE,TRUE,50%
Buthraupis montana,buthraupis montana,buthraupis_montana,-0.17176524306047458,-0.06984370123747241,0.10450940168593204,TRUE,TRUE,TRUE,50%
Netta erythrophthalma,netta erythrophthalma,netta_erythrophthalma,-0.465219830350041,-0.08297163788189456,0.10480928310675944,TRUE,TRUE,TRUE,50%
Phaethornis eurynome,phaethornis eurynome,phaethornis_eurynome,-0.4167969540783836,-0.05670073455440703,0.10535201459742657,TRUE,TRUE,TRUE,50%
Euodice cantans,euodice cantans,euodice_cantans,-0.56075732442945,-0.3821816189303366,0.10537894764635475,TRUE,TRUE,TRUE,50%
Synallaxis albescens,synallaxis albescens,synallaxis_albescens,-0.08466758548506016,-0.16736449801226724,0.1056799849236354,TRUE,TRUE,TRUE,50%
Caprimulgus poliocephalus,caprimulgus poliocephalus,caprimulgus_poliocephalus,-0.16349527502953212,-0.42996764529520687,0.10584928900703922,TRUE,TRUE,TRUE,50%
Pseudhirundo griseopyga,pseudhirundo griseopyga,pseudhirundo_griseopyga,-0.1444070878951815,-0.08608971488422146,0.10651808960926833,TRUE,TRUE,TRUE,50%
Nectarinia tacazze,nectarinia tacazze,nectarinia_tacazze,-0.16121886638428815,-0.42907248775834717,0.1065481286720802,TRUE,TRUE,TRUE,50%
Haplospiza unicolor,haplospiza unicolor,haplospiza_unicolor,-0.4284778434788597,-0.058543945137717254,0.10815582313525804,TRUE,TRUE,TRUE,50%
Eudocimus albus,eudocimus albus,eudocimus_albus,-0.280934113459538,-0.49137526821859095,0.10825315638169893,TRUE,TRUE,TRUE,50%
Stephanoxis loddigesii,stephanoxis loddigesii,stephanoxis_loddigesii,-0.5144115160721076,-0.4450836529159662,0.10897310759077361,TRUE,TRUE,TRUE,50%
Veniliornis spilogaster,veniliornis spilogaster,veniliornis_spilogaster,-0.47670889482133993,-0.08463771340816355,0.10952096863095426,TRUE,TRUE,TRUE,50%
Ammodramus humeralis,ammodramus humeralis,ammodramus_humeralis,-0.06946654868427554,-0.20059591858143724,0.10953743801576764,TRUE,TRUE,TRUE,50%
Batara cinerea,batara cinerea,batara_cinerea,-0.5873401546963728,-0.32774949181458957,0.11076873383966734,TRUE,TRUE,TRUE,50%
Prionops poliolophus,prionops poliolophus,prionops_poliolophus,-0.5897117347670102,-0.2592034660024052,0.1110583748397745,TRUE,TRUE,TRUE,50%
Psilorhamphus guttatus,psilorhamphus guttatus,psilorhamphus_guttatus,-0.3748347357527001,-0.03619252495067854,0.11134034250431972,TRUE,TRUE,TRUE,50%
Progne tapera,progne tapera,progne_tapera,-0.28210884741502673,-0.02730493803622276,0.11203366612917137,TRUE,TRUE,TRUE,50%
Platalea alba,platalea alba,platalea_alba,-0.08212725466478218,-0.14925694786641083,0.11379060247994424,TRUE,TRUE,TRUE,50%
Pteroglossus bailloni,pteroglossus bailloni,pteroglossus_bailloni,-0.3629250179961398,-0.030205764427276384,0.11442587868710824,TRUE,TRUE,TRUE,50%
Thalassornis leuconotus,thalassornis leuconotus,thalassornis_leuconotus,-0.517612539030544,-0.11150548558283381,0.11475365111565089,TRUE,TRUE,TRUE,50%
Plectropterus gambensis,plectropterus gambensis,plectropterus_gambensis,-0.5962140638163947,-0.27150205367622143,0.11551302390158646,TRUE,TRUE,TRUE,50%
Vanellus melanocephalus,vanellus melanocephalus,vanellus_melanocephalus,-0.058856723164250106,-0.27143651859391715,0.11638067501764689,TRUE,TRUE,TRUE,50%
Columba guinea,columba guinea,columba_guinea,-0.5007510119440366,-0.4663906317426112,0.11674305094900703,TRUE,TRUE,TRUE,50%
Coccyzus rufigularis,coccyzus rufigularis,coccyzus_rufigularis,-0.1842857556461144,-0.046286888643251804,0.11755774398606056,TRUE,TRUE,TRUE,50%
Thalurania glaucopis,thalurania glaucopis,thalurania_glaucopis,-0.37477981997502974,-0.028672479112517125,0.11839140843335333,TRUE,TRUE,TRUE,50%
Tangara rufigenis,tangara rufigenis,tangara_rufigenis,-0.22383194299072,-0.030187164162504963,0.1187287534604132,TRUE,TRUE,TRUE,50%
Curruca boehmi,curruca boehmi,curruca_boehmi,-0.5826593249956777,-0.19740362928574293,0.11952248436910481,TRUE,TRUE,TRUE,50%
Tricholaema diademata,tricholaema diademata,tricholaema_diademata,-0.5442754087515058,-0.13315176271272441,0.11970377631469303,TRUE,TRUE,TRUE,50%
Rhinopomastus minor,rhinopomastus minor,rhinopomastus_minor,-0.27560414231563785,-0.5044350291419645,0.12176363270467554,TRUE,TRUE,TRUE,50%
Xenopirostris xenopirostris,xenopirostris xenopirostris,xenopirostris_xenopirostris,-0.5171014576854942,-0.1002393504926756,0.12225224188321578,TRUE,TRUE,TRUE,50%
Vanellus melanopterus,vanellus melanopterus,vanellus_melanopterus,-0.47949685154300936,-0.4860148679858174,0.12247640667353832,TRUE,TRUE,TRUE,50%
Clibanornis dendrocolaptoides,clibanornis dendrocolaptoides,clibanornis_dendrocolaptoides,-0.49185584401102134,-0.4799312368234197,0.12293084011666536,TRUE,TRUE,TRUE,50%
Botaurus pinnatus,botaurus pinnatus,botaurus_pinnatus,-0.6053410825285198,-0.27617328802367275,0.12322877014616795,TRUE,TRUE,TRUE,50%
Pternistis leucoscepus,pternistis leucoscepus,pternistis_leucoscepus,-0.35651122090751575,-0.5163576039755607,0.12383422569225488,TRUE,TRUE,TRUE,50%
Lamprotornis superbus,lamprotornis superbus,lamprotornis_superbus,-0.27219453579875824,-0.5057465267009015,0.12389199404930407,TRUE,TRUE,TRUE,50%
Nyctanassa violacea,nyctanassa violacea,nyctanassa_violacea,-0.4903884614686574,-0.48385298648141223,0.12541866540469326,TRUE,TRUE,TRUE,50%
Cantorchilus superciliaris,cantorchilus superciliaris,cantorchilus_superciliaris,-0.5250462619876427,-0.10280945030004986,0.12579059881256544,TRUE,TRUE,TRUE,50%
Leptasthenura setaria,leptasthenura setaria,leptasthenura_setaria,-0.594024336121753,-0.36878155666656753,0.12612118365486125,TRUE,TRUE,TRUE,50%
Saltator maxillosus,saltator maxillosus,saltator_maxillosus,-0.5705471376604745,-0.4136338650577846,0.12646659294407372,TRUE,TRUE,TRUE,50%
Alopochen aegyptiaca,alopochen aegyptiaca,alopochen_aegyptiaca,-0.6094825946726721,-0.279131585483271,0.12680281478361113,TRUE,TRUE,TRUE,50%
Anisognathus lacrymosus,anisognathus lacrymosus,anisognathus_lacrymosus,-0.1623493848660951,-0.04564456355099924,0.12732989862263144,TRUE,TRUE,TRUE,50%
Lanius cabanisi,lanius cabanisi,lanius_cabanisi,-0.3112409667181739,-0.01089890535905821,0.12740222989735317,TRUE,TRUE,TRUE,50%
Acrocephalus rufescens,acrocephalus rufescens,acrocephalus_rufescens,-0.06483848855155301,-0.14547322115227038,0.12865343266688417,TRUE,TRUE,TRUE,50%
Cercotrichas leucophrys,cercotrichas leucophrys,cercotrichas_leucophrys,-0.3912169591685448,-0.022380931722351474,0.12873893482200857,TRUE,TRUE,TRUE,50%
Cisticola haesitatus,cisticola haesitatus,cisticola_haesitatus,-0.05125638757891325,-0.3074767499189111,0.12980571725552453,TRUE,TRUE,TRUE,50%
Pinarochroa sordida,pinarochroa sordida,pinarochroa_sordida,-0.46470595203699944,-0.05249151375034947,0.1298292883090517,TRUE,TRUE,TRUE,50%
Geospiza difficilis,geospiza difficilis,geospiza_difficilis,-0.1366816090785812,-0.05868218999158952,0.12991667740362536,TRUE,TRUE,TRUE,50%
Myiodynastes bairdii,myiodynastes bairdii,myiodynastes_bairdii,-0.5751742736756301,-0.1585746930869306,0.12996673584762367,TRUE,TRUE,TRUE,50%
Cyanocorax chrysops,cyanocorax chrysops,cyanocorax_chrysops,-0.1521882786222691,-0.048189647443058654,0.13007984500420705,TRUE,TRUE,TRUE,50%
Gallinago paraguaiae,gallinago paraguaiae,gallinago_paraguaiae,-0.5896855001125378,-0.18472394728302008,0.1303622950704271,TRUE,TRUE,TRUE,50%
Vidua fischeri,vidua fischeri,vidua_fischeri,-0.281044451629135,-0.5145247013094201,0.13039537029708181,TRUE,TRUE,TRUE,50%
Phibalura flavirostris,phibalura flavirostris,phibalura_flavirostris,-0.40800497705759625,-0.025831692385342955,0.13059743434479668,TRUE,TRUE,TRUE,50%
Psalidoprocne albiceps,psalidoprocne albiceps,psalidoprocne_albiceps,-0.04418679719602758,-0.29180865169898035,0.132642239682418,TRUE,TRUE,TRUE,50%
Eremopterix leucotis,eremopterix leucotis,eremopterix_leucotis,-0.5746149072466805,-0.15213835588515384,0.1328399657066525,TRUE,TRUE,TRUE,50%
Vanellus crassirostris,vanellus crassirostris,vanellus_crassirostris,-0.04249433062476464,-0.29184395226482274,0.1342076776775643,TRUE,TRUE,TRUE,50%
Cinnyricinclus leucogaster,cinnyricinclus leucogaster,cinnyricinclus_leucogaster,-0.0392579066395926,-0.277959800853681,0.13480261522906672,TRUE,TRUE,TRUE,50%
Cecropis semirufa,cecropis semirufa,cecropis_semirufa,-0.03635904543495862,-0.22005614889893207,0.13564088517511863,TRUE,TRUE,TRUE,50%
Campephilus pollens,campephilus pollens,campephilus_pollens,-0.04032109056155227,-0.19144654194289804,0.1360451978592641,TRUE,TRUE,TRUE,50%
Lophoceros nasutus,lophoceros nasutus,lophoceros_nasutus,-0.0589677158213996,-0.34697679436678314,0.1361840952116114,TRUE,TRUE,TRUE,50%
Megascops roboratus,megascops roboratus,megascops_roboratus,-0.5963934095850258,-0.18294250780948293,0.13699867082349462,TRUE,TRUE,TRUE,50%
Mionectes rufiventris,mionectes rufiventris,mionectes_rufiventris,-0.405083873459996,-0.015860599235562496,0.1395466780535285,TRUE,TRUE,TRUE,50%
Cyanocorax mystacalis,cyanocorax mystacalis,cyanocorax_mystacalis,-0.47156858545918634,-0.044285995250559096,0.14087024494880393,TRUE,TRUE,TRUE,50%
Pternistis hildebrandti,pternistis hildebrandti,pternistis_hildebrandti,-0.46229482075141193,-0.03839054194917587,0.14153400423211288,TRUE,TRUE,TRUE,50%
Coturnix delegorguei,coturnix delegorguei,coturnix_delegorguei,-0.5336096144219471,-0.0895966434433687,0.1415758535726347,TRUE,TRUE,TRUE,50%
Cyanoloxia brissonii,cyanoloxia brissonii,cyanoloxia_brissonii,-0.27395829826093426,0.0032405195980190495,0.14281368711010986,TRUE,TRUE,TRUE,50%
Chamaeza ruficauda,chamaeza ruficauda,chamaeza_ruficauda,-0.5086658812401977,-0.06632967434551074,0.14329313774631908,TRUE,TRUE,TRUE,50%
Aegolius harrisii,aegolius harrisii,aegolius_harrisii,-0.6268449818838998,-0.27249880358096257,0.14331697102003468,TRUE,TRUE,TRUE,50%
Campylorhynchus fasciatus,campylorhynchus fasciatus,campylorhynchus_fasciatus,-0.5216876946924573,-0.07659159887305267,0.1434534206700721,TRUE,TRUE,TRUE,50%
Dendropicos abyssinicus,dendropicos abyssinicus,dendropicos_abyssinicus,-0.10053450377282747,-0.42433854916188984,0.14476190472341482,TRUE,TRUE,TRUE,50%
Hemitriccus granadensis,hemitriccus granadensis,hemitriccus_granadensis,-0.06714409143748108,-0.10634023951052009,0.14504999921016612,TRUE,TRUE,TRUE,50%
Motacilla aguimp,motacilla aguimp,motacilla_aguimp,-0.026724479728684414,-0.26534948079161846,0.1451217117427741,TRUE,TRUE,TRUE,50%
Boissonneaua matthewsii,boissonneaua matthewsii,boissonneaua_matthewsii,-0.12905981318639337,-0.044556779803330164,0.1451873162581222,TRUE,TRUE,TRUE,50%
Grallaricula loricata,grallaricula loricata,grallaricula_loricata,-0.42856253250380855,-0.01852850583586109,0.14552516681582717,TRUE,TRUE,TRUE,50%
Halcyon chelicuti,halcyon chelicuti,halcyon_chelicuti,-0.024676904390327443,-0.246587064350013,0.14590844251486668,TRUE,TRUE,TRUE,50%
Hemitriccus cinnamomeipectus,hemitriccus cinnamomeipectus,hemitriccus_cinnamomeipectus,-0.3707560641621894,-0.5379503232108145,0.14640120397567238,TRUE,TRUE,TRUE,50%
Cisticola haematocephalus,cisticola haematocephalus,cisticola_haematocephalus,-0.4492141641530773,-0.026116325843722088,0.1469966365263761,TRUE,TRUE,TRUE,50%
