x,y,confidence_level,confidence_label,ellipse_area,extant_convex_hull_area,ellipse_area_to_extant_hull_area_ratio,ellipse_area_relative_to_extant_space,covariance_condition_number,covariance_used_nearPD
0.6059711996321799,-0.19365000475013283,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.6059248040716176,-0.1760819489434518,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.6054662771231696,-0.15855330983995825,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.6045958212594282,-0.1410718275932289,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.6033138208491986,-0.12364522153370022,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.601620841987772,-0.10628118676002904,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5995176322469546,-0.08898739074115422,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.59700512034496,-0.0717714699305568,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5940844157363141,-0.05464102639421903,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5907568081219507,-0.03760362445376503,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5870237668797165,-0.0206667873462692,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5828869404155348,-0.0038379939022068488,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5783481554355154,0.012875324756987105,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5734094161393339,0.029465788500291523,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5680729033352319,0.045926071445958616,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5623409734770348,0.06224890519641507,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5562161576236078,0.07842708204778331,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.549701160321211,0.09445345817260004,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5427988584092485,0.11032095677432935,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5355122997499369,0.12602257121227706,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5278447018824552,0.14155136809552588,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5197994506021699,0.1569004903445254,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.5113800984655634,0.17206316021898643,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.502590363221525,0.18703268231073866,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.4934341261696967,0.2018024465002357,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.4839154304466023,0.21636593087539724,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.474038479240311,0.23071670461150195,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.4638076339344281,0.24484843081085894,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
0.45322741218223056,0.25875486930100244,0.5,50%,2.452115100204308,116.66123530867516,0.02101910796432278,small,1.3265565128151209,FALSE
