species_original,species_clean,tree_label,PC1_thermal,PC2_precipitation,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
Anisognathus melanogenys,anisognathus melanogenys,anisognathus_melanogenys,0.2599491369513315,1.0950178239155843,-0.2599491369513315,-0.3231274296753713,1.5552278708875662,1.0950178239155843,-0.07427918808828618,0.11079656259842349,-0.02192690301172355,-0.03713455713189014,0.013492280188583061,0.005773323196703698,2.186126621635779e-5,6.636741838552019e-16
Anisognathus notabilis,anisognathus notabilis,anisognathus_notabilis,3.986291784415611,-0.8793049204352824,-3.986291784415611,-3.5765611025012896,-0.6507202698606844,-0.8793049204352824,0.23829310795765646,0.03805897739075801,0.3098377529766588,0.02000127322152779,0.038426301084116155,0.004346069180938849,2.3100216494185384e-5,-1.0295232996223875e-15
Anisognathus somptuosus,anisognathus somptuosus,anisognathus_somptuosus,0.5162388494469793,-0.08016201052583473,-0.5162388494469793,-0.7765400981691524,1.1592945714740752,-0.08016201052583473,0.019448958838803605,0.02067641746157665,0.17531193891973257,0.005841172960314419,0.007934807233549139,-0.001369650324731187,-1.6559092185414252e-5,-1.1750249447147656e-17
Cnemathraupis aureodorsalis,cnemathraupis aureodorsalis,cnemathraupis_aureodorsalis,-1.2386836002940715,0.7267159934640756,1.2386836002940715,-1.8551036710063982,2.288314522476932,0.7267159934640756,-0.1250462095849667,0.13943547020408614,0.32456653205412317,0.004288284763085343,-0.007891118695289504,-0.002690286980560231,-1.6857891246617983e-4,4.480837884585422e-16
Cnemathraupis eximia,cnemathraupis eximia,cnemathraupis_eximia,-0.5409506737989982,-0.48450875629880064,0.5409506737989982,-1.728590589692883,2.080910644409136,-0.48450875629880064,-0.20060729146267048,0.021088192633356047,0.15965747888822418,3.5000765271669287e-4,0.013738380516266099,-0.012299241679422415,-6.218906034921684e-7,-2.884386668664806e-16
Chlorornis riefferii,chlorornis riefferii,chlorornis_riefferii,0.037672396861731454,-0.0032737349736487184,-0.037672396861731454,-1.2958945117667784,1.4811320165714166,-0.0032737349736487184,-0.08078648168268222,0.03321279754932042,0.15321073187233353,0.01668307689963544,0.005937946927277191,-0.00446802689155099,-8.045911901738357e-6,-1.0690899672718646e-16
Buthraupis montana,buthraupis montana,buthraupis_montana,-0.17176524306047458,-0.06984370123747241,0.17176524306047458,-1.3525317414760987,1.676595541835597,-0.06984370123747241,-0.12600085894660323,0.026706073556596377,0.1400942019601751,0.013339563962970126,0.0065848609059921724,-0.005327169419787806,-4.386207008202454e-6,-1.2228354781459459e-16
Tephrophilus wetmorei,tephrophilus wetmorei,tephrophilus_wetmorei,-0.9657537427733082,-0.34184668929230594,0.9657537427733082,-1.7633097417180275,2.3971187694304126,-0.34184668929230594,-0.24022049260112346,0.03849957175160875,0.15631571001531092,-0.007109387540660913,0.005614512303798241,-0.013426576997104235,-4.047767166098352e-6,-1.6347746549018346e-16
Sporathraupis cyanocephala,sporathraupis cyanocephala,sporathraupis_cyanocephala,0.029792698201409236,0.031077664571294558,-0.029792698201409236,-0.9699884769055874,1.489374738432422,0.031077664571294558,-0.10505269968932446,0.019540921665982158,0.10840015581250229,0.01137091172234269,-0.001090235963756513,-0.003389485263692143,-1.301089178362659e-5,-5.067159436273069e-17
Dubusia carrikeri,dubusia carrikeri,dubusia_carrikeri,-0.943115051979917,1.2592684433339758,0.943115051979917,-1.6421453612938723,2.5874583508367808,1.2592684433339758,-0.22734218922127905,0.1793143855132161,0.01030755933614232,-0.041331178809705785,0.01746249171803508,-0.002583716090935899,-8.344700224646078e-5,6.911074638053391e-16
Dubusia taeniata,dubusia taeniata,dubusia_taeniata,-0.1496480780330679,-0.21003727679061396,0.1496480780330679,-1.4295592783037538,1.7710938753683045,-0.21003727679061396,-0.15694781282328757,0.031225131109590604,0.15025929660631174,-0.01523372348104186,0.002759470620613954,-0.009819937033658611,-6.652623781114242e-6,-1.0333486035333268e-16
Dubusia stictocephala,dubusia stictocephala,dubusia_stictocephala,-1.0462735857437702,0.4284282700237904,1.0462735857437702,-0.72837714229119,2.0541607004049163,0.4284282700237904,-0.08444198310727082,0.05169453188673705,0.1490249996245103,0.04558249981647285,-0.008990573657862762,6.365017502301889e-4,-2.5707053003642924e-5,2.071754467618401e-16
Dubusia castaneoventris,dubusia castaneoventris,dubusia_castaneoventris,-0.8024638313170336,0.812789341272744,0.8024638313170336,-0.9499001983003136,1.7651361087497743,0.812789341272744,-0.04395153508484007,0.06984309482027015,0.11544681499706552,0.051613508168712185,-0.012789460316613202,6.031588731275468e-4,-1.028726671327316e-5,2.707904896420511e-16
Pseudosaltator rufiventris,pseudosaltator rufiventris,pseudosaltator_rufiventris,-2.3727890590401715,0.6429304598852253,2.3727890590401715,-0.7420561962563829,1.8025175100914164,0.6429304598852253,-0.27286441183859905,-0.05284800990746939,0.06667998443122002,0.11426497593417445,0.013929714820506074,-0.0017979817593792896,-6.534242533691823e-6,-4.596754416919675e-17
Pipraeidea melanonota,pipraeidea melanonota,pipraeidea_melanonota,-0.08728822933664233,-0.04444918517710014,0.08728822933664233,0.28884658212771624,0.3803776137180733,-0.04444918517710014,0.1393389339737656,-0.01402032943954187,0.09166383610129464,0.05031522872862594,0.005475603931112732,0.005058814284160598,-5.402928014606051e-7,-1.7628143029228025e-17
Iridosornis reinhardti,iridosornis reinhardti,iridosornis_reinhardti,-0.6329963966136859,0.4468528314402557,0.6329963966136859,-0.6666535206972303,1.761546584718849,0.4468528314402557,0.008093220523883076,0.059720834158541604,0.20761842845954095,0.030579797982760153,-0.005912119308258124,0.001354097734310423,-1.7321331539239095e-5,3.112235216472184e-16
Iridosornis rufivertex,iridosornis rufivertex,iridosornis_rufivertex,-0.0549158936232543,-0.3866398928809178,0.0549158936232543,-1.3766590065873154,1.7253388972348322,-0.3866398928809178,-0.16644341442299648,0.015050207427018581,0.13328696002058274,-0.008327805863661917,0.007186827800458079,-0.008708637536951513,1.3056170090260808e-5,-2.353190396341898e-16
Iridosornis jelskii,iridosornis jelskii,iridosornis_jelskii,-0.7394896850910052,0.7814512474508422,0.7394896850910052,-0.9294386221255954,1.742088929704514,0.7814512474508422,-0.03386421658501768,0.07437980431536552,0.13719703566844393,0.04900000096606819,-0.010987028816719932,0.001547381938317496,-8.164047688791044e-6,3.2171919002444816e-16
Iridosornis analis,iridosornis analis,iridosornis_analis,0.2793023788498315,0.052632867121168644,-0.2793023788498315,-0.7458124810822844,1.1135690782769292,0.052632867121168644,0.04062917131567276,0.040266105024280054,0.22545817802332432,0.025650646124027142,0.017213979542498488,-0.0019015365082794698,-1.8446235716472544e-6,1.0384932217810179e-17
Iridosornis porphyrocephalus,iridosornis porphyrocephalus,iridosornis_porphyrocephalus,2.764128457407729,-0.7541790922769862,-2.764128457407729,-3.1045560300379296,0.2106603491132688,-0.7541790922769862,0.11003238364893335,0.01985159515765205,0.2074904423106412,0.013857801070878055,0.023948106865858968,0.0028489339966412436,3.584133022374229e-7,-9.286716813765884e-16
Calochaetes coccineus,calochaetes coccineus,calochaetes_coccineus,0.8065781839791575,-0.20340427032804143,-0.8065781839791575,-0.5494129372279558,0.7535110652840386,-0.20340427032804143,0.10121725914140593,0.021075183077591347,0.23888577119990823,0.023297299513259394,0.00451333171798457,-0.002270188943002902,-1.6775079479179343e-5,-8.49352750346351e-17
Orchesticus abeillei,orchesticus abeillei,orchesticus_abeillei,-0.4590915885349269,0.2970960463440225,0.4590915885349269,0.40902916081099533,0.48244635676739134,0.2970960463440225,0.10463222798238334,-0.05796278080893713,0.03440767853219015,0.023973583154561776,-0.006906776315635273,0.011843060100088783,1.1991754741284899e-5,2.1303617100830587e-16
Parkerthraustes humeralis,parkerthraustes humeralis,parkerthraustes_humeralis,2.1584529161213,-0.15970159779444545,-2.1584529161213,0.21353445856759384,-0.17138830973605648,-0.15970159779444545,0.021315301924895398,-0.05128386488547213,0.06877630804168731,-0.02316742743629991,-0.023068350380363926,0.0011201812807507005,1.1010727886225624e-5,-1.2796954966077972e-16
Incaspiza laeta,incaspiza laeta,incaspiza_laeta,-1.7323478987710057,-0.09260660468130329,1.7323478987710057,0.6472060655749877,2.3653384891034803,-0.09260660468130329,-0.3128771888507421,-0.036628858690022775,0.15990265593632141,-0.011264242561952678,0.0028344985801087093,0.0016936884510392659,4.877954318443524e-8,2.7855118226415494e-16
Incaspiza ortizi,incaspiza ortizi,incaspiza_ortizi,-1.225412790497706,-0.0704343265053681,1.225412790497706,0.8734794983409961,1.9284359575109604,-0.0704343265053681,-0.23844283033737643,-0.04606107585007356,0.22193479366832783,-0.020538809243914664,0.04429172931961715,0.0037854960708090723,-4.858840908987819e-5,3.0172273741313858e-16
Incaspiza watkinsi,incaspiza watkinsi,incaspiza_watkinsi,-0.04743198977005034,-0.7277000624668629,0.04743198977005034,2.2984135106657066,0.8022528096072501,-0.7277000624668629,0.05676401404188739,-0.1597142778060899,0.14741110205751254,0.0062243794649573855,0.026094952683503873,0.0015945135643742293,1.5133973458597254e-4,7.722044763547805e-17
Incaspiza personata,incaspiza personata,incaspiza_personata,-2.149324771274752,-0.0034621937016758152,2.149324771274752,-8.789155561761823e-4,2.900214165132392,-0.0034621937016758152,-0.3790875998463635,-0.027002959617692276,0.020688892423409395,0.0317548381595706,-5.960009757814803e-4,0.0017617801018493002,-1.966853484587677e-5,7.416679025328574e-17
Incaspiza pulchra,incaspiza pulchra,incaspiza_pulchra,-1.9134914033959802,-0.4446688762955363,1.9134914033959802,1.1293540786070277,2.775021588163035,-0.4446688762955363,-0.29766937373034763,-0.11567867878440283,-0.16813458611850324,0.07828334396828503,-0.0018142935307914896,0.00961061172065804,2.2231049643994452e-5,-1.8207600553099672e-16
Rhopospina fruticeti,rhopospina fruticeti,rhopospina_fruticeti,-3.9333208919933598,-0.758658817039471,3.9333208919933598,0.025386023847349865,1.1912549512430841,-0.758658817039471,-0.23650355409276672,0.20016429023881857,0.012276154925909536,0.008179772828653934,0.002909118877812465,-0.010725231542797349,-2.8272201315377444e-5,1.0897839805277438e-16
Catamblyrhynchus diadema,catamblyrhynchus diadema,catamblyrhynchus_diadema,-0.7183221625649501,0.1278178081836599,0.7183221625649501,-1.147751689246552,1.9339031365711659,0.1278178081836599,-0.13971149144769124,0.03683184661210334,0.14618563811911695,0.01353986474425848,7.275785861164841e-4,-0.005056557663600591,-4.5669813179843314e-6,5.120634465000586e-17
Sporophila iberaensis,sporophila iberaensis,sporophila_iberaensis,-0.9080983360808971,-0.3480856717287303,0.9080983360808971,0.7814782632206798,-0.5617791739748959,-0.3480856717287303,0.4518925510299222,-0.19423237633464346,0.1538783088776807,0.023712246163107673,0.00569735436749363,0.019326902601480327,1.7486389850722198e-4,6.835208778242295e-17
Sporophila palustris,sporophila palustris,sporophila_palustris,-1.3974219002784989,-0.5519412423773703,1.3974219002784989,0.5677904068552743,-0.2824696030470324,-0.5519412423773703,0.3373191265382056,-0.12735893376480614,0.07151804674275034,0.02696356390440054,0.021036178277359797,0.015530072145249187,-6.7757022967460015e-6,-5.879736356536286e-17
Sporophila ruficollis,sporophila ruficollis,sporophila_ruficollis,-1.4689890609716425,-0.16058823396383418,1.4689890609716425,1.236672202823537,-0.23564492606164866,-0.16058823396383418,0.31628255290610297,-0.21560404373447398,0.06866241126564053,0.03476735291951278,0.006246817246039637,0.004938076955406843,-6.450809748601194e-6,1.222303918031477e-16
Sporophila hypoxantha,sporophila hypoxantha,sporophila_hypoxantha,-0.7974306893389653,-0.13220164684197117,0.7974306893389653,1.039144427861969,-0.11277110050894444,-0.13220164684197117,0.3174641912190845,-0.12820602951449214,0.09991669038178275,0.04762614805579521,0.007960982826184054,0.006320223390893522,-3.910843789975411e-6,1.002949644715116e-16
Sporophila bouvreuil,sporophila bouvreuil,sporophila_bouvreuil,0.5972506857354237,-0.20130502440582398,-0.5972506857354237,1.8560690360825618,0.05464024810990514,-0.20130502440582398,-0.16787735360599212,-0.1306637973410732,-0.01690758557504787,-0.04041004568405647,-0.02335758940976933,0.002830230020194151,-7.68805120237412e-6,1.4837001606592496e-16
Sporophila pileata,sporophila pileata,sporophila_pileata,-0.2796514153686004,0.2190975624317147,0.2796514153686004,0.9734244457940643,0.09953980087570383,0.2190975624317147,0.21224425324290933,-0.055889861543664654,0.12005698510698588,0.05766310132621129,-0.0030893187168631406,0.003703619369627885,2.153293615032574e-5,1.9673330566730096e-16
Sporophila hypochroma,sporophila hypochroma,sporophila_hypochroma,-1.378686115407001,-0.20711201827176495,1.378686115407001,0.9693034322716041,-0.33967266513299776,-0.20711201827176495,0.3844461600985354,-0.2229868324364552,0.1032817400804765,0.018850363154750298,0.013828027516762115,0.015202143535847033,2.7263231132608305e-5,1.3477414997038376e-16
Sporophila melanogaster,sporophila melanogaster,sporophila_melanogaster,-1.0654095178011818,-0.7673218071837377,1.0654095178011818,-0.8010586255442956,0.5454218394538604,-0.7673218071837377,0.19814157199291893,0.14689701566198335,0.10196116710747542,0.10566930052942441,0.0015036393755609428,0.009938085433807652,3.887146801252757e-5,-4.37802894646531e-16
Sporophila nigrorufa,sporophila nigrorufa,sporophila_nigrorufa,0.2144394089574817,0.5260830897666817,-0.2144394089574817,2.0937357838056845,0.10293223613202772,0.5260830897666817,0.1537308005871698,-0.0690216611681889,0.1332495270628567,0.041423930349818165,-0.021182015279011333,-9.214039561763949e-4,-4.9415994519808906e-5,4.4136213206036974e-16
Sporophila cinnamomea,sporophila cinnamomea,sporophila_cinnamomea,-1.3989308020737097,-0.5713267544540065,1.3989308020737097,0.58289553349962,-0.24187816342654053,-0.5713267544540065,0.330197024845564,-0.08970550229221538,0.07435713162997849,0.03123249843617142,0.019674258440339636,0.014005230626099477,-2.0059562830180002e-7,-5.499598226411217e-17
Sporophila minuta,sporophila minuta,sporophila_minuta,2.4301413812184456,-0.853465917295058,-2.4301413812184456,0.38292149442237444,-0.4572406565289848,-0.853465917295058,-0.3167122472240684,-0.11942613086176809,-0.17145250693824535,-0.004363767535179584,-0.03440495475794125,-0.0030677237568500723,-1.0475818725065846e-5,-8.018167663571069e-16
Sporophila castaneiventris,sporophila castaneiventris,sporophila_castaneiventris,2.777476621171769,-0.6672170372646885,-2.777476621171769,0.019317253636762555,-0.4357878413411834,-0.6672170372646885,-0.06351532524655422,-0.06136608723329185,-0.08503644654795246,-0.0068633143654997664,-0.025104041722151686,0.004882958401308694,-3.601620676868002e-5,-5.420662805147454e-16
Sporophila simplex,sporophila simplex,sporophila_simplex,-1.3127465955375472,-0.41984453934263344,1.3127465955375472,1.7238537934219342,2.1116572954058506,-0.41984453934263344,-0.22994322279362944,-0.11322396967042235,-0.06016762053698313,0.0495219088323207,0.01717268828108269,0.017177911427284306,-2.2199486605767713e-5,-2.327275485622436e-17
Sporophila telasco,sporophila telasco,sporophila_telasco,-0.8609075703082999,-0.47467471541289147,0.8609075703082999,2.4293146857531296,1.7059574758767524,-0.47467471541289147,-0.06973612283567031,-0.12531369613073468,-0.25199025160136,0.07705923960082023,-0.0017913208496302035,0.03017559968335957,-5.06679910336291e-7,-7.483177698052965e-17
Sporophila peruviana,sporophila peruviana,sporophila_peruviana,-0.6465627493748621,-0.25265877544878773,0.6465627493748621,2.4577320619268646,1.5493183702625601,-0.25265877544878773,-0.11233395567063971,-0.14207410795537284,-0.277537583108742,0.05798817782694546,0.007715925325552418,0.03207314024082736,-6.5499334117502585e-6,1.0330465512899452e-17
Sporophila leucoptera,sporophila leucoptera,sporophila_leucoptera,0.35720570851144473,0.17177178126266432,-0.35720570851144473,1.539405777496831,0.08601887184481243,0.17177178126266432,0.026106598339757113,-0.09534933739137154,0.05573780789191529,-0.012032903755429604,-0.022474032748081376,3.405492943043172e-4,-4.719764605512493e-6,3.3847835654717034e-16
Sporophila ardesiaca,sporophila ardesiaca,sporophila_ardesiaca,-0.07061617201405274,0.6747205682048942,0.07061617201405274,1.2944443309607192,0.46807563053048323,0.6747205682048942,0.03394664844087951,-0.06648146604173392,0.031125788077672335,-0.005596171790930563,-0.025427388012179232,-0.0036508679208717113,2.177694091252175e-5,5.175486548630473e-16
Sporophila morelleti,sporophila morelleti,sporophila_morelleti,0.7485324685508332,0.37197252466019765,-0.7485324685508332,1.243171562318933,-0.33324485161310713,0.37197252466019765,0.03580497827634089,0.014397906510933645,-0.049076116879380835,-0.008572664858819901,0.019150937710384435,-0.003933815624984467,5.211732812463912e-7,2.9777981948035086e-16
